DwellingData_id,MPRN,Dwelling Address,Dwelling AddressLine1,Dwelling AddressLine2,Dwelling AddressLine3,Dwelling AddressLine4,Dwelling AddressLine5,Dwelling County,Dwelling PostCode,MPRN Address,MPRN unit no,MPRN house no,MPRN street,MPRN address1,MPRN address2,MPRN address4,MPRN address5,MPRN city,MPRN county,MPRN county name,Status,Percent_Match,BUILDING_ID,ADDRESS_REFERENCE,EIRCODE,SMALL_AREA_REF,Geo_Address,LATITUDE,LONGITUDE,UNIQUE_SMALL_AREA_REF,UNIQUE_EIRCODE,UNIQUE_LATITUDE,UNIQUE_LONGITUDE,New_Change,New_EIRCODE,New_SMALL_AREA_REF,New_Geo_Address,List_results,New_ADDRESS_REFENENCE
870388.0,10002699502.0,BAWNOGES STRAFFAN CO KILDARE,BAWNOGES,STRAFFAN,,,,34.0,,BAWNOGES STRAFFAN CO KILDARE KE,,,BAWNOGES,,,STRAFFAN,,CO KILDARE,KILDARE,,MANY RESULTS,88.0,80446620.0,8044662000000000.0,W23R5F3,087084003/02,BAWNOGUES STRAFFAN CO. KILDARE,53.3133221436205,-6.62830317790158,,,,,False,,,,,
837311.0,10009422454.0,TULLAGOWER TULLYCRINE ENNIS CO CLARE,TULLAGOWER,TULLYCRINE,ENNIS,,,3.0,,TULLAGOWER TULLYCRINE ENNIS CE,,,TULLAGOWER,,,TULLYCRINE,,ENNIS,CLARE,,MANY RESULTS,60.0,27117542.0,2711754260132643.0,V15P589,37033002,CLARE RECYCLING TULLAGOWER COORACLARE KILRUSH CO. CLARE,52.675414,-9.40429615,,,,,False,,,,,
461885.0,10017717787.0,CROLLY PO LETTERKENNY CO DONEGAL,CROLLY,PO,LETTERKENNY,,,5.0,,CROLLY PO LETTERKENNY DL,,,CROLLY,,,PO,,LETTERKENNY,DONEGAL,,MANY RESULTS,75.0,80513903.0,8051390340313170.0,F92HK73,57002008,SLEEPY HOLLOW CAMPSITE MEENALECK CROLLY CO. DONEGAL,55.030389417555504,-8.27088110387156,,,,,False,,,,,
955700.0,10007888234.0,DROMIN BALLYBUNION CO KERRY,DROMIN,BALLYBUNION,,,,33.0,,DROMIN BALLYBUNION KY,,,DROMIN,,,,,BALLYBUNION,KERRY,,MANY RESULTS,100.0,61535061.0,6153506100000000.0,V93K123,77122002,ARD BREA HOUSE DROMIN FOSSA CO. KERRY,52.071339389844894,-9.59111975084808,,,,,False,,,,,
475566.0,10013574896.0,TUDOR LODGE GREENVILLE LANE ENNISCORTHY CO WEXFORD,TUDOR LODGE,GREENVILLE LANE,ENNISCORTHY,,,50.0,,GREENVILLE LANE SUMMERHILL ENNISCORTHY WX,,,GREENVILLE LANE,,,SUMMERHILL,,ENNISCORTHY,WEXFORD,,MANY RESULTS,68.0,80102968.0,8010296800000000.0,Y21N8E2,247045034,COOLE GREENVILLE LANE ENNISCORTHY CO. WEXFORD,52.51496376740671,-6.57905352757712,,,,,False,,,,,
1160821.0,10010910142.0,SAN JOSE HIGH STREET GRAIGUENAMANAGH CO KILKENNY,SAN JOSE,HIGH STREET,GRAIGUENAMANAGH,,,35.0,,HIGH STREET SAN JOSE GRAIGUENAMANAGH KK,,,HIGH STREET,SAN JOSE,,,,GRAIGUENAMANAGH,KILKENNY,,MANY RESULTS,75.0,80539718.0,8053971800000000.0,R95N5W8,97047005,9 HIGH STREET GOWRAN CO. KILKENNY,52.63132839325849,-7.06114958785674,97047005,,,,False,,,,,
334722.0,10008266969.0,LOUGHANES LISSELTON CO KERRY ,LOUGHANES,LISSELTON,,,,33.0,,LOUGHANES LISSELTON CO KERRY KY,,,LOUGHANES,,,LISSELTON,,CO KERRY,KERRY,,MANY RESULTS,100.0,80044450.0,8004445035284771.0,V31YC89,77164002,LOUGHANES LISSELTON CO. KERRY,52.4958686779354,-9.577833140975901,,,,,False,,,,,
272696.0,10011004579.0,CURRAGHAN TUAM CO GALWAY,CURRAGHAN,TUAM,,,,32.0,,CURRAGHAN TUAM GW,,,CURRAGHAN,,,,,TUAM,GALWAY,,MANY RESULTS,89.0,80430650.0,8043065035498323.0,H54C899,67005003,CURRAGHAUN DUNMORE CO. GALWAY,53.6257330612121,-8.83777340774772,,,,,False,,,,,
216477.0,10012134141.0,THE GREEN BALLYRAGGET CO KILKENNY,THE GREEN,BALLYRAGGET,,,,35.0,,THE GREEN BALLYRAGGET CO KILKENNY KK,,,THE GREEN,,,BALLYRAGGET,,CO KILKENNY,KILKENNY,,MANY RESULTS,75.0,38277155.0,3827715500000000.0,R95E286,97064001,3 THE GREEN BALLYFOYLE CO. KILKENNY,52.71914864356971,-7.23297099635518,97064001,,,,False,,,,,
722968.0,10011230820.0,MONEEN ROAD CASTLEBAR CO MAYO ,MONEEN ROAD,CASTLEBAR,,,,41.0,,MONEEN ROAD CASTLEBAR MO,,,MONEEN ROAD,,,,,CASTLEBAR,MAYO,,MANY RESULTS,100.0,35354686.0,3535468600000000.0,F23C421,157048002,MONEEN ROAD CASTLEBAR CO. MAYO,53.855880270099796,-9.277121908900869,,,,,True,F23C421,157048002,MONEEN ROAD CASTLEBAR CO. MAYO F23C421      ,"[3535468600000000L, 8043866237140241L, 3453965137139224L, 3453965140110516L, 3453984240312650L, 3453984240110520L, 3453984240110518L, 3453984260026965L, 3453984240110519L, 3453984260026968L, 2705656737140854L, 3549229135492307L, 3823165340743309L, 3823165340538071L, 3823165338231657L, 3823165338231655L, 3823165361513185L, 3823165340076242L, 3823165338231658L, 3823165338231661L, 3823165340620036L, 3823165360026955L, 3823165340076244L, 3823165340620033L, 3823165361513186L, 3823165340076243L, 3823165340076245L, 3740786937407870L, 3845018040076232L, 3845018040076230L, 3845018040619506L, 3845018040619505L, 3845018040619508L, 3845018040110499L, 3845018040076231L, 3845018060231683L, 3845018060133419L, 3845018040620023L, 3845018040619507L, 6002695140076225L, 6002718540744433L, 6002718560027186L, 6013316860133169L, 6013342040076237L, 6013342040076236L, 6013342040076234L, 6013342060133421L, 6013342040076233L, 6002695140076226L, 6002695140076223L, 6002695160133417L, 6002695140076224L, 6002695140076222L, 3714054037140581L, 3714054037140596L, 3714054040076216L, 3714054040076215L, 3714054040411998L, 3714054040076208L, 3714054040076204L, 3714054061513184L, 3714054037140603L, 3714054037140602L, 3714054040076218L, 3714061640076221L, 3714061637407811L, 3714061660026944L, 3714061640246273L, 3714061660026945L, 3714061637407810L, 3714061637407812L, 3714072040110507L, 3714072038450169L, 3714072061513187L, 3714072038450174L, 3714072038450161L, 3714072040076247L, 3714072040542910L, 3714072037140735L, 3714072038450164L, 3714072060133422L, 3714075337140787L, 3714075340620094L, 3714075337140772L, 3714075340620093L, 3714075340620095L, 3714075340542911L, 3714075337140778L, 3714079238450227L, 3714079237407815L, 3714079837407873L, 3714079837407875L, 3714081237140816L, 1500898334299130L, 4041175840411759L, 4066998040669981L]",3535468600000000
378365.0,10009276049.0,ROO WEST ARDNACRUSHA CO CLARE ,ROO WEST,ARDNACRUSHA,,,,3.0,,ROO WEST ARDNACRUSHA CE,,,ROO WEST,,,,,ARDNACRUSHA,CLARE,,MANY RESULTS,100.0,80200215.0,8020021536520870.0,V94Y889,37029002,TRUAGH CASTLE ROO WEST ARDNACRUSHA CO. CLARE,52.7305092139555,-8.61195838983172,,,,,False,,,,,
410354.0,10014895972.0,DRUMILLARD CASTLEBLAYNEY CO MONAGHAN ,DRUMILLARD,CASTLEBLAYNEY,,,,43.0,,DRUMILLARD CASTLEBLAYNEY MN,,,DRUMILLARD,,,,,CASTLEBLAYNEY,MONAGHAN,,MANY RESULTS,100.0,16003612.0,1600361200000000.0,A75C971,177018001,16 PARK ROAD DRUMILLARD CASTLEBLAYNEY CO. MONAGHAN,54.1216233071812,-6.740525091364349,,,,,True,A75C971,177018001,16 PARK ROAD DRUMILLARD CASTLEBLAYNEY CO. MONAGHAN A75C971     ,"[1600361200000000L, 1600361300000000L, 1600361400000000L, 1600361500000000L, 1600361600000000L, 1600361700000000L, 1600361800000000L, 1600362400000000L, 1600361900000000L, 1600362200000000L, 1600362300000000L, 1600362500000000L, 1600362600000000L, 1600362700000000L, 1600362900000000L, 1600363000000000L, 1600363100000000L, 1600363200000000L, 1600363400000000L, 1600363500000000L, 1600363600000000L, 1600363700000000L, 1600363800000000L, 1600363900000000L, 1600364000000000L, 1600364100000000L, 1600364200000000L, 1600364300000000L, 1600364400000000L, 1600364500000000L, 1600364600000000L, 1600364700000000L, 1600364800000000L, 1600364900000000L, 1600365000000000L, 1600365100000000L, 1600365200000000L, 1600365300000000L, 1600365500000000L, 1600365600000000L, 1600365700000000L, 1600365800000000L, 1600365900000000L, 1600366000000000L, 1600366100000000L, 1600366200000000L, 1600366300000000L, 1600366400000000L, 1600366500000000L, 1600366600000000L, 1600366700000000L, 1600366800000000L, 1600366900000000L, 1600367000000000L, 1600367700000000L, 1600367100000000L, 1600367500000000L, 1600367600000000L, 1600367800000000L, 1600367900000000L, 1600368000000000L, 1600368100000000L, 1600368200000000L, 1600368300000000L, 1600368400000000L, 1600368500000000L, 1600368600000000L, 1600368700000000L, 1600369100000000L, 1600368800000000L, 1600368900000000L, 1600369000000000L, 1600369200000000L, 1600369400000000L, 1600369500000000L, 1600369600000000L, 1600369700000000L, 1600369800000000L, 1600369900000000L, 1600370000000000L, 1600370100000000L, 1600370200000000L, 1600370300000000L, 1600370400000000L, 1600370500000000L, 1600370600000000L, 1600370700000000L, 1600370800000000L, 1600370900000000L, 1601001200000000L, 1601001300000000L, 2700036600000000L, 2700036300000000L, 2700036400000000L, 2700036500000000L, 1600380100000000L, 1600380200000000L, 1600380300000000L, 1600380400000000L, 1600380500000000L, 1600380700000000L, 1600380800000000L, 1600380900000000L, 1600381000000000L, 1600381100000000L, 1600381200000000L, 1600381300000000L, 1600381400000000L, 1600381500000000L, 1600381600000000L, 1600381700000000L, 1600381800000000L, 1600381900000000L, 1600382000000000L, 1600382100000000L, 1600382200000000L, 1600382300000000L, 1600382400000000L, 1600382500000000L, 1600382600000000L, 2710761938341000L]",1600361200000000
409114.0,10016515199.0,STRANDHILL ROAD SLIGO CO SLIGO,STRANDHILL ROAD,SLIGO,,,,46.0,,STRANDHILL ROAD SLIGO SO,,,STRANDHILL ROAD,,,,,SLIGO,SLIGO,,MANY RESULTS,87.0,80717656.0,8071765634976410.0,F91W957,207055001,STRANDHILL LODGE & HOSTEL SHORE ROAD STRANDHILL CO. SLIGO,54.270298119607105,-8.60753309113662,,,,,False,,,,,
644024.0,10011592898.0,LIOS EANNA INIS OIRR CO GALWAY,LIOS EANNA,INIS OIRR,,,,32.0,,INIS OIRR LIOS EANNA CO NA GAILLIMHE ZK,,,INIS OIRR,LIOS EANNA,,,,CO NA GAILLIMHE,GALWAY,,MANY RESULTS,70.0,40017222.0,4001722240024872.0,H91AC6X,67110007,BAILE AN TSEIPEIL INIS OIRR CO. GALWAY,53.063038743283606,-9.527397819516642,,,,,False,,,,,
345525.0,10010183713.0,ATHNID THURLES CO TIPPERARY ,ATHNID,THURLES,,,,47.0,,ATHNID THURLES TP,,,ATHNID,,,,,THURLES,TIPPERARY,,MANY RESULTS,100.0,80820832.0,8082083200000000.0,E41Y7X0,217145001,ATHNID THURLES CO. TIPPERARY,52.728861416507215,-7.770330883656441,,,,,True,E41Y7X0,217145001,ATHNID THURLES CO. TIPPERARY E41Y7X0      ,"[8082083200000000L, 8082083500000000L, 8082083640560825L, 8082083800000000L, 8082083938503837L, 8082083938503836L, 8082084140625938L, 8082084200000000L, 8082084300000000L, 8082084600000000L, 2706078200000000L, 8082094900000000L, 8082095100000000L, 8082095200000000L, 2705970840560824L, 3793132600000000L, 3793132800000000L, 3793133000000000L, 3793133600000000L, 3850451640625937L, 6005456400000000L, 6005456600000000L, 4031514200000000L, 6151388661513887L, 6151388800000000L, 4056082800000000L]",8082083200000000
627298.0,10300318107.0,FRAYNE ATHBOY CO MEATH,FRAYNE,ATHBOY,,,,42.0,,FRAYNE ATHBOY MH,,,FRAYNE,,,,,ATHBOY,MEATH,,MANY RESULTS,83.0,25004814.0,2500481440116454.0,C15WN6P,167066013,CLASSIC HAIRDRESSING @ FRANCESCAS 39 WATERGATE STREET NAVAN CO. MEATH,53.653790197834304,-6.683238954177329,,,,,False,,,,,
1074486.0,10012660133.0,MORRISCASTLE ROAD UPTON KILMUCKRIDGE GOREY CO WEXFORD,MORRISCASTLE ROAD,UPTON,KILMUCKRIDGE GOREY,,,50.0,,MORRISCASTLE ROAD UPTON KILMUCKRIDGE GOREY WX,,,MORRISCASTLE ROAD,,,UPTON,KILMUCKRIDGE,GOREY,WEXFORD,,MANY RESULTS,55.0,80178454.0,8017845400000000.0,Y25XN96,247049003,FERNDALE COTTAGE UPTON KILMUCKRIDGE CO. WEXFORD,52.516964943759696,-6.28132662308807,247049003,,,,False,,,,,
932565.0,10016042666.0,LISMOY CO LONGFORD ,LISMOY,,,,,39.0,,LISMOY CO LONGFORD LD,,,LISMOY,,,,,CO LONGFORD,LONGFORD,,MANY RESULTS,100.0,35114811.0,3511481100000000.0,N39DE24,137013004,LISMOY NEWTOWNFORBES CO. LONGFORD,53.7687794669722,-7.81406750345832,,,,,False,,,,,
554145.0,10008105096.0,DOONEEN KILLARNEY CO KERRY ,DOONEEN,KILLARNEY,,,,33.0,,DOONEEN KILLARNEY KY,,,DOONEEN,,,,,KILLARNEY,KERRY,,MANY RESULTS,100.0,80029565.0,8002956536645642.0,V93E281,77101018,DOONEEN KILLARNEY CO. KERRY,52.080271883332,-9.49460728331892,77101018,,,,True,V93E281,77101018,DOONEEN KILLARNEY CO. KERRY V93E281      ,"[8002956536645642L, 8002956600000000L, 8002897500000000L, 8002897800000000L, 3664601900000000L, 6009228100000000L]",8002956536645642
330980.0,10302530527.0,KILLFENORA FENIT CO KERRY,KILLFENORA,FENIT,,,,33.0,,KILFENORA FENIT TRALEE KY,,,KILFENORA,,,FENIT,,TRALEE,KERRY,,MANY RESULTS,93.0,80038333.0,8003833336930109.0,V92XY77,77023006,THE TANKARD KILFENORA FENIT CO. KERRY,52.27721453809861,-9.82358934719607,,,,,False,,,,,
327626.0,10016831965.0,BALLYARA TUBBERCURRY CO SLIGO ,BALLYARA,TUBBERCURRY,,,,46.0,,BALLYARA TUBBERCURRY SO,,,BALLYARA,,,,,TUBBERCURRY,SLIGO,,MANY RESULTS,100.0,40022483.0,4002248300000000.0,F91A5F1,207077002,BALLYARA TUBBERCURRY CO. SLIGO,54.061922977140505,-8.751079336429889,,,,,False,,,,,
710762.0,10008069206.0,ARDNACNOCKEEN KILLORGLIN CO KERRY,ARDNACNOCKEEN,KILLORGLIN,,,,33.0,,ARDNACNOCKEEN KILLORGLIN KY,,,ARDNACNOCKEEN,,,,,KILLORGLIN,KERRY,,MANY RESULTS,77.0,60180150.0,6018015000000000.0,V93X097,77099002,ARDACLUCKEEN KILLORGLIN CO. KERRY,52.084311490505506,-9.771912666155927,,,,,False,,,,,
635272.0,10016504923.0,NAVANGATE BLACKFRIARY TRIM CO MEATH,NAVANGATE,BLACKFRIARY,TRIM,,,42.0,,NAVANGATE BLACKFRIARY TRIM MH,,,NAVANGATE,,,BLACKFRIARY,,TRIM,MEATH,,MANY RESULTS,75.0,38098931.0,3809893140627899.0,C15P2N8,167090012,CASTLE VIEW NAVAN ROAD BLACKFRIARY TRIM CO. MEATH,53.5586550450187,-6.7817397121761,167090012,,,,False,,,,,
334308.0,10012479144.0,MYLERSTOWN POWERSTOWN CLONMEL CO TIPPERARY,MYLERSTOWN,POWERSTOWN,CLONMEL,,,47.0,,MYLERSTOWN POWERSTOWN CLONMEL TP,,,MYLERSTOWN,,,POWERSTOWN,,CLONMEL,TIPPERARY,,MANY RESULTS,65.0,80684922.0,8068492200000000.0,E91EH70,217055006,4 MYLERSTOWN COURT MYLERSTOWN CLONMEL CO. TIPPERARY,52.3674672858707,-7.672368364853869,217055006,,,,False,,,,,
1135837.0,10007354584.0,CULLENAGH BALLYPOREEN CO TIPPERARY,CULLENAGH,BALLYPOREEN,,,,47.0,,CULLENAGH BALLYPOREEN CO TIPPERARY TP,,,CULLENAGH,,,BALLYPOREEN,,CO TIPPERARY,TIPPERARY,,MANY RESULTS,70.0,40031410.0,4003141000000000.0,V94NXR9,217009001,BEALTAINE 13 FERNHILL CULLENAGH BALLINA CO. TIPPERARY,52.8165675042426,-8.44277535693972,,,,,False,,,,,
755915.0,10011931060.0,GORTAHOOLA CROSS DROMBANE THURLES CO TIPPERARY,GORTAHOOLA CROSS,DROMBANE,THURLES,,,47.0,,GORTAHOOLA CROSS DROMBANE THURLES TP,,,GORTAHOOLA CROSS,,,DROMBANE,,THURLES,TIPPERARY,,MANY RESULTS,79.0,80822489.0,8082248900000000.0,E41C971,217131001,GORTAHOOLA DROMBANE THURLES CO. TIPPERARY,52.6584557705047,-8.02430420690693,217131001,,,,False,,,,,
346181.0,10011288921.0,BARRADERRY CEATHRU RUA,BARRADERRY,CEATHRU RUA,,,,57.0,,BARRADERRY CEATHRU RUA CO NA GAILLIMHE ZK,,,BARRADERRY,,,CEATHRU RUA,,CO NA GAILLIMHE,GALWAY,,MANY RESULTS,71.0,80411004.0,8041100400000000.0,H91T85P,67074006,BARRADERRY CARRAROE CO. GALWAY,53.265273936411,-9.596297445093,,,,,False,,,,,
538869.0,10010879196.0,BALLINTEMPLE CASTLEGAR CO GALWAY,BALLINTEMPLE,CASTLEGAR,,,,32.0,,BALLINTEMPLE CASTLEGAR GW,,,BALLINTEMPLE,,,,,CASTLEGAR,GALWAY,,MANY RESULTS,75.0,40010607.0,4001060740010608.0,H91X938,67122004,ABALONE CHONAMARA TEO. BALLINTLEVA BALLYNAHOWN CO. GALWAY,53.2479666202178,-9.548625327129493,,,,,False,,,,,
769802.0,10007011904.0,MAIN STREET WHITEGATE CO CORK ,MAIN STREET,WHITEGATE,,,,4.0,,MAIN STREET WHITEGATE CK,,,MAIN STREET,,,,,WHITEGATE,CORK,,MANY RESULTS,100.0,80989680.0,8098968000000000.0,P25YT65,47115004,MAIN STREET WHITEGATE CO. CORK,51.8264723624529,-8.23174855297794,,,,,False,,,,,
266349.0,10016705283.0,CASHELARD BALLYSHANNON CO DONEGAL ,CASHELARD,BALLYSHANNON,,,,5.0,,CASHELARD BALLYSHANNON DL,,,CASHELARD,,,,,BALLYSHANNON,DONEGAL,,MANY RESULTS,100.0,61523318.0,6152331800000000.0,F94Y732,57033001,CASHELARD BALLYSHANNON CO. DONEGAL,54.53149608566339,-8.11438300067781,,,,,False,,,,,
951165.0,10008317604.0,REENALAGANE GLENBEIGH CO KERRY,REENALAGANE,GLENBEIGH,,,,33.0,,REENALAGANE GLENBEIGH CO KERRY KY,,,REENALAGANE,,,GLENBEIGH,,CO KERRY,KERRY,,MANY RESULTS,85.0,40080720.0,4008072000000000.0,V93T91V,77078003,REENNANALLAGANE GLENBEIGH CO. KERRY,52.063487623261395,-9.92874251932709,77078003,,,,False,,,,,
149564.0,10006215886.0,RATHMAHER 21 WILTON LAWN CORK CITY,RATHMAHER,21 WILTON LAWN,,,,54.0,,WILTON LAWN RATHMAR CORK CK,,,WILTON LAWN,RATHMAR,,,,CORK,CORK,,MANY RESULTS,68.0,36502774.0,3650277400000000.0,T23EA43,47054008,1 WILLISON LAWN BLARNEY CO. CORK,51.9268536787245,-8.59065039232347,47054008,,,,False,,,,,
700205.0,10016815732.0,CORREAGH BALLINTOGHER CO SLIGO ,CORREAGH,BALLINTOGHER,,,,46.0,,CORREAGH BALLINTOGHER CO SLIGO SO,,,CORREAGH,,,BALLINTOGHER,,CO SLIGO,SLIGO,,MANY RESULTS,100.0,80695156.0,8069515600000000.0,F91AH57,207008002,CORREAGH BALLINTOGHER CO. SLIGO,54.22591227569721,-8.40512374637022,,,,,False,,,,,
610488.0,10015195217.0,DUBLIN ROAD LONGFORD CO LONGFORD ,DUBLIN ROAD,LONGFORD,,,,39.0,,DUBLIN ROAD LONGFORD LD,,,DUBLIN ROAD,,,,,LONGFORD,LONGFORD,,MANY RESULTS,75.0,61524190.0,6152419000000000.0,N39TW44,137029006,SHALOM PLACE DUBLIN ROAD EDGEWORTHSTOWN CO. LONGFORD,53.6932624372779,-7.60676290216033,,,,,False,,,,,
407868.0,10016468641.0,AGHACONNY BALLINAGH CO CAVAN,AGHACONNY,BALLINAGH,,,,2.0,,AGHACONNY BALLINAGH CO CAVAN CN,,,AGHACONNY,,,BALLINAGH,,CO CAVAN,CAVAN,,MANY RESULTS,83.0,80406259.0,8040625935486803.0,H12DC43,27012002,AGHAHONEY BALLINAGH CO. CAVAN,53.92023793,-7.37184732,,,,,False,,,,,
449026.0,10011430365.0,KNOCKNAGEEHA BREAFFY CASTLEBAR CO MAYO,KNOCKNAGEEHA,BREAFFY,CASTLEBAR,,,41.0,,KNOCKNAGEEHA BREAFFY CASTLEBAR MO,,,KNOCKNAGEEHA,,,BREAFFY,,CASTLEBAR,MAYO,,MANY RESULTS,74.0,80629370.0,8062937035110178.0,H91NX66,157086001,KNOCKNAGEEHA SHRULE CO. MAYO,53.5396624917194,-9.16052312205482,157086001,,,,False,,,,,
174952.0,10010363872.0,DONARD DUNLAVIN CO WICKLOW,DONARD,DUNLAVIN,,,,51.0,,DONARD DUNLAVIN CO WICKLOW WW,,,DONARD,,,DUNLAVIN,,CO WICKLOW,WICKLOW,,MANY RESULTS,71.0,80052711.0,8005271135299215.0,W91TN82,257029001,HILLSIDE IRONWORKS DONARD MOUNTAIN DONARD CO. WICKLOW,53.01555708778271,-6.61008292221472,,,,,False,,,,,
228544.0,10016737134.0,THE MEWS LOWER BUNREE ROAD BALLINA CO MAYO,THE MEWS,LOWER BUNREE ROAD,BALLINA,,,41.0,,BUNREE NEXT DOOR TO BRIAN WEST BALLINA MO,,,BUNREE,NEXT DOOR TO BRIAN WEST,,,,BALLINA,MAYO,,MANY RESULTS,57.0,15003007.0,1500300733773501.0,F26HA29,157154001,INJECTION MOULDS & DIES LTD. UNIT 1 BUNREE INDUSTRIAL ESTATE BUNREE ROAD BALLINA CO. MAYO,54.1135228810274,-9.14098230746571,157154001,,,,False,,,,,
309800.0,10015478154.0,LYNN MULLINGAR CO WESTMEATH ,LYNN,MULLINGAR,,,,49.0,,LYNN MULLINGAR WH,,,LYNN,,,,,MULLINGAR,WESTMEATH,,MANY RESULTS,100.0,61539245.0,6153924500000000.0,N91XCD0,237017002,ARD AOIBHINN LYNN MULLINGAR CO. WESTMEATH,53.5002702715218,-7.34902886905578,,,,,True,N91XCD0,237017002,ARD AOIBHINN LYNN MULLINGAR CO. WESTMEATH N91XCD0     ,"[6153924500000000L, 3527700900000000L, 3527701000000000L, 3527701300000000L, 3527701500000000L, 3527701600000000L, 3527701840025704L, 8037747500000000L, 8037747800000000L, 8037748000000000L, 3506242000000000L, 3506242200000000L, 3506242500000000L, 8037699900000000L, 8037700000000000L, 8037700100000000L, 8037700200000000L, 8037700338438627L, 8037700336658947L, 8037700400000000L, 8037700500000000L, 8037700600000000L, 8037700800000000L, 8037700900000000L, 8037701000000000L, 8037701100000000L, 8037701200000000L, 8037701300000000L, 8037701500000000L, 8037701600000000L, 8037702200000000L, 8037702300000000L, 8037702400000000L, 8037702500000000L, 8037702600000000L, 8037702700000000L, 8037702800000000L, 8037702900000000L, 8037703000000000L, 8037706035062262L, 8037706036658952L, 8037706200000000L, 8037722000000000L, 8037722340153852L, 8037722400000000L, 8037722500000000L, 8037722800000000L, 8037722937799687L, 8037723040761075L, 8037723137799686L, 8037723200000000L, 8037723300000000L, 8037723400000000L, 8037723500000000L, 8037723837152414L, 8037723837152415L, 8037723837152416L, 8037723837152413L, 8037723900000000L, 8037724000000000L, 8037724100000000L, 8037724200000000L, 8037724400000000L, 8037724500000000L, 8037724700000000L, 8037724800000000L, 8037725200000000L, 8037727935062280L, 8037728000000000L, 8037728135107256L, 8037728200000000L, 8098120040296692L, 8098120035062330L, 8098121000000000L, 8098121900000000L, 3666907700000000L, 3666908000000000L, 3666908400000000L, 3666909200000000L, 2709494100000000L, 3639779300000000L, 8037677900000000L, 8037678000000000L, 8037678400000000L, 8037678100000000L, 8037678200000000L, 8037678300000000L, 8037678540360661L, 8037678660157539L, 8037678700000000L, 8037678835276076L, 8037678900000000L, 8037679000000000L, 8037679100000000L, 8037679200000000L, 8037679300000000L, 8037679400000000L, 8037679500000000L, 8037679600000000L, 8037679700000000L, 8037679800000000L, 8037679900000000L, 8037680000000000L, 8037680100000000L, 8037680200000000L, 8037680300000000L, 8037680400000000L, 3666877300000000L, 3666878100000000L, 3666878400000000L, 3666878500000000L, 3780131700000000L, 3780131900000000L, 3780132300000000L, 3780136300000000L, 6001568600000000L, 3843907700000000L, 3845615000000000L, 4050473840504747L, 4050473840504745L, 4050473840504749L, 4050473840504746L, 4050473840504748L]",6153924500000000
463216.0,10020961206.0,ATHBOY ROAD TRIM CO MEATH ,ATHBOY ROAD,TRIM,,,,42.0,,ATHBOY ROAD TRIM MH,,,ATHBOY ROAD,,,,,TRIM,MEATH,,MANY RESULTS,100.0,25012288.0,2501228800000000.0,C15VAH6,167091005,6 ATHBOY ROAD TRIM CO. MEATH,53.561022310566216,-6.791610946358468,,,,,False,,,,,
446863.0,10016768932.0,CUMMEEN STRANDHILL ROAD SLIGO CO SLIGO,CUMMEEN,STRANDHILL ROAD,SLIGO,,,46.0,,CUMMEEN STRANDHILL ROAD SLIGO SO,,,CUMMEEN,,,STRANDHILL ROAD,,SLIGO,SLIGO,,MANY RESULTS,59.0,80711963.0,8071196300000000.0,F91R654,207055003,CUMMEEN HILL CO. SLIGO,54.2743794144469,-8.53070889757409,207055003,,,,False,,,,,
829586.0,10300955781.0,MOYMORE LAHINCH CO CLARE ,MOYMORE,LAHINCH,,,,3.0,,MOYMORE LAHINCH CO CLARE CE,,,MOYMORE,,,LAHINCH,,CO CLARE,CLARE,,MANY RESULTS,93.0,80866949.0,8086694935442104.0,V95X521,37123001,MOYMORE COMMUNITY CENTRE MOY MORE LAHINCH CO. CLARE,52.9030702438645,-9.33139523178815,,,,,False,,,,,
1262441.0,10302394336.0,FAILTE ABHAILE TYRONE KILCOLGAN CO GALWAY,FAILTE ABHAILE,TYRONE,KILCOLGAN,,,32.0,,TYRONE FAILTE ABHAILE KILCOLGAN GW,,,TYRONE,FAILTE ABHAILE,,,,KILCOLGAN,GALWAY,,MANY RESULTS,48.0,61511541.0,6151154100000000.0,H91D26W,067089001/067089004,TYRONE KILCOLGAN CO. GALWAY,53.2070770421695,-8.90254871071833,,,,,False,,,,,
415905.0,10008810634.0,CLOONLAHEEN DOONOGAN ENNIS CO CLARE,CLOONLAHEEN,DOONOGAN,ENNIS,,,3.0,,CLOONLAHEEN DOONOGAN MULLAGH ENNIS CE,,,CLOONLAHEEN,,,DOONOGAN,MULLAGH,ENNIS,CLARE,,MANY RESULTS,63.0,80864469.0,8086446935643777.0,V95WC57,37107002,CLOONLAHEEN CROSS MULLAGH CO. CLARE,52.8006371728154,-9.335424519725642,,,,,False,,,,,
215790.0,10007564815.0,GARRYDUFF LACKAROE YOUGHAL CO CORK,GARRYDUFF,LACKAROE,YOUGHAL,,,4.0,,GARRYDUFF YOUGHAL CK,,,GARRYDUFF,,,,,YOUGHAL,CORK,,MANY RESULTS,100.0,80244438.0,8024443835407371.0,P51KT96,47305001,GARRYDUFF CECILSTOWN CO. CORK,52.20060778534571,-8.766614022192531,,,,,False,,,,,
